address,metro_stations,total_info,price,price_per_meter,developer,additional_flat_info,bti_house_data
"Москва, ЦАО, р-н Хамовники, Барыковский пер., 6На карте",Кропоткинская ⋅ 6 мин. пешком,"106,9 м²
Общая
2 из 9
Этаж
2009
Построен",66 278 000 ₽,N_A,Аврора Проперти,"Тип жилья
Вторичка
Высота потолков
3,3 м
Санузел
2 раздельных","О доме
По данным Циан
Лифты
1 пасс., 1 груз.
Аварийность
Нет
Парковка
Многоуровневая
Мусоропровод
Есть"
"Москва, ЦАО, р-н Хамовники, Барыковский пер., 6На карте",Кропоткинская ⋅ 9 мин. пешкомПарк Культуры ⋅ 11 мин. пешкомСмоленская ⋅ 12 мин. пешком,"108 м²
Общая
60 м²
Жилая
2 из 9
Этаж
1912
Построен",66 960 000 ₽,"66 960 000 ₽620 000 ₽/м²
Покупаете в ипотеку?",MERSI,"Тип жилья
Вторичка
Площадь комнат
35-25 м²
Санузел
2 совмещенных
Ремонт
Дизайнерский
Вид из окон
Во двор","О доме
По данным Циан
Лифты
1 пасс., 1 груз.
Аварийность
Нет
Парковка
Подземная
Мусоропровод
Нет"
"Москва, ЦАО, р-н Хамовники, Комсомольский просп., 42С2На карте",СпортивнаяФрунзенская,"75 м²
Общая
5 из 7
Этаж",67 441 244 ₽,N_A,CAPITALESTATE,"Тип жилья
Вторичка Апартаменты
Планировка
Смежная
Санузел
1 совмещенный
Ремонт
Дизайнерский
Вид из окон
Во двор","О доме
По данным Циан
Год постройки
2014
Тип дома
Монолитный
Лифты
Есть
Аварийность
Нет"
"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 8На карте",Киевская ⋅ 10 мин. на транспортеЛомоносовский проспект ⋅ 4 мин. на транспортеУниверситет ⋅ 10 мин. на транспорте,"99 м²
Общая
25 из 53
Этаж
2011
Построен",73 305 700 ₽,N_A,MERSI,"Тип жилья
Вторичка
Санузел
1 совмещенный
Ремонт
Дизайнерский","О доме
По данным Циан
Год постройки
2011
Тип дома
Монолитный
Тип перекрытий
Железобетонные
Подъезды
5
Лифты
2 пасс., 2 груз.
Отопление
Центральное
Аварийность
Нет
Парковка
Подземная
Мусоропровод
Есть"
"Москва, ЦАО, р-н Пресненский, 1-й Красногвардейский проезд, 15На карте",Выставочная ⋅ 2 мин. пешкомКраснопресненская ⋅ 10 мин. на транспортеКиевская ⋅ 10 мин. на транспорте,"101 м²
Общая
43 из 75
Этаж
2013
Построен",76 000 000 ₽,N_A,MERSI,"Тип жилья
Вторичка Апартаменты
Площадь комнат
50-26 м²
Санузел
2 совмещенных
Ремонт
Дизайнерский","О доме
По данным Циан
Год постройки
2013
Тип дома
Монолитный
Лифты
1 пасс., 1 груз.
Аварийность
Нет
Парковка
Подземная"
"Москва, ЦАО, р-н Тверской, Петровский бул., 21На карте",Трубная ⋅ 10 мин. пешком,"136 м²
Общая
90 м²
Жилая
20 м²
Кухня
2 из 6
Этаж",87 966 840 ₽,N_A,Chase - Продажа,"Тип жилья
Вторичка
Площадь комнат
60-30 м²
Санузел
2 совмещенных
Балкон/лоджия
1 балкон
Ремонт
Дизайнерский
Вид из окон
На улицу и двор","О доме
По данным Циан
Год постройки
2009
Тип дома
Монолитный
Тип перекрытий
Железобетонные
Подъезды
3
Лифты
Есть грузовой
Отопление
Центральное
Аварийность
Нет"
"Москва, ЦАО, р-н Тверской, Никольская ул., 10На карте",Лубянка ⋅ 3 мин. пешкомПлощадь Революции ⋅ 4 мин. пешкомКитай-город ⋅ 6 мин. пешком,"87 м²
Общая
2 из 5
Этаж
2015
Построен",94 000 000 ₽,N_A,Аврора Проперти,"Тип жилья
Вторичка Апартаменты
Высота потолков
3 м
Санузел
2 раздельных","О доме
По данным Циан
Тип дома
Монолитно кирпичный
Лифты
Есть
Парковка
Подземная
Мусоропровод
Есть"
"Москва, ЦАО, р-н Хамовники, пер. Хилков, 1На карте",Кропоткинская ⋅ 10 мин. пешком,"116 м²
Общая
55 м²
Жилая
40 м²
Кухня
2 из 8
Этаж",95 000 000 ₽,N_A,Агент Риэлтор,"Тип жилья
Вторичка
Планировка
Изолированная
Санузел
2 совмещенных
Ремонт
Евроремонт","О доме
По данным Циан
Год постройки
2010
Тип дома
Монолитный
Подъезды
1
Лифты
Есть
Аварийность
Нет
Парковка
Многоуровневая"
"Москва, ЦАО, р-н Тверской, Петровский бул., 21На карте",Трубная ⋅ 3 мин. пешком,"135,9 м²
Общая
2 из 6
Этаж
2009
Построен",102 627 980 ₽,"102 627 980 ₽755 173 ₽/м²
Покупаете в ипотеку?",Аврора Проперти,"Тип жилья
Вторичка
Высота потолков
3 м
Санузел
2 раздельных
Ремонт
Дизайнерский","О доме
По данным Циан
Год постройки
2009
Тип дома
Монолитный
Тип перекрытий
Железобетонные
Подъезды
3
Лифты
Есть
Отопление
Центральное
Аварийность
Нет
Парковка
Подземная
Мусоропровод
Есть"
"Москва, ЦАО, р-н Таганский, Котельническая наб., 21На карте",Таганская ⋅ 7 мин. пешком,"96,7 м²
Общая
4 из 7
Этаж
2018
Построен",114 000 000 ₽,N_A,Аврора Проперти,"Тип жилья
Вторичка
Высота потолков
3 м","О доме
По данным Циан
Год постройки
2018
Тип дома
Монолитный
Подъезды
4
Лифты
1 пасс., 1 груз.
Отопление
Нет
Аварийность
Нет
Парковка
Подземная
Мусоропровод
Есть"
"Москва, ЦАО, р-н Таганский, Котельническая наб., 21На карте",Таганская ⋅ 7 мин. пешком,"137,7 м²
Общая
6 из 7
Этаж
2018
Построен",117 045 000 ₽,N_A,Аврора Проперти,"Тип жилья
Вторичка
Высота потолков
3 м
Санузел
2 раздельных","О доме
По данным Циан
Год постройки
2018
Тип дома
Монолитный
Подъезды
4
Лифты
1 пасс., 1 груз.
Отопление
Нет
Аварийность
Нет
Парковка
Подземная
Мусоропровод
Есть"
"Москва, ЦАО, р-н Тверской, Никольская ул., 10На карте",Лубянка ⋅ 3 мин. пешкомПлощадь Революции ⋅ 4 мин. пешкомКитай-город ⋅ 6 мин. пешком,"87 м²
Общая
4 из 5
Этаж
2015
Построен",124 363 120 ₽,"124 363 120 ₽1 429 461 ₽/м²
Покупаете в ипотеку?",Аврора Проперти,"Тип жилья
Вторичка Апартаменты
Высота потолков
3 м
Санузел
2 раздельных
Ремонт
Дизайнерский","О доме
По данным Циан
Тип дома
Монолитно кирпичный
Лифты
Есть
Парковка
Подземная
Мусоропровод
Есть"
